wallet,collection,level_2,days_held
0x01c669434dd6c2b9b24c60821a8441b7cd65b732,CyberKongz Genesis,tokens,1.0
0x01c669434dd6c2b9b24c60821a8441b7cd65b732,CyberKongz Genesis,min_days,684.275
0x01c669434dd6c2b9b24c60821a8441b7cd65b732,CyberKongz Genesis,p50_days,684.275
0x01c669434dd6c2b9b24c60821a8441b7cd65b732,CyberKongz Genesis,avg_days,684.275
0x01c669434dd6c2b9b24c60821a8441b7cd65b732,CyberKongz Genesis,max_days,684.275
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Babies,tokens,2.0
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Babies,min_days,1429.982
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Babies,p50_days,1436.2195000000002
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Babies,avg_days,1436.2195000000002
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Babies,max_days,1442.457
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Genkai,tokens,2.0
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Genkai,min_days,790.815
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Genkai,p50_days,790.815
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Genkai,avg_days,790.815
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz Genkai,max_days,790.815
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz VX,tokens,1.0
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz VX,min_days,1450.784
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz VX,p50_days,1450.784
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz VX,avg_days,1450.784
0x01ebe8e990fafeb2ad0292eb80642179cb9b7908,CyberKongz VX,max_days,1450.784
0x01ec738293d4fa32d99374a4519b450f4db2ba54,CyberKongz VX,tokens,1.0
0x01ec738293d4fa32d99374a4519b450f4db2ba54,CyberKongz VX,min_days,1502.58
0x01ec738293d4fa32d99374a4519b450f4db2ba54,CyberKongz VX,p50_days,1502.58
0x01ec738293d4fa32d99374a4519b450f4db2ba54,CyberKongz VX,avg_days,1502.58
0x01ec738293d4fa32d99374a4519b450f4db2ba54,CyberKongz VX,max_days,1502.58
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Babies,tokens,2.0
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Babies,min_days,1373.18
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Babies,p50_days,1423.8505
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Babies,avg_days,1423.8505
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Babies,max_days,1474.521
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Genkai,tokens,2.0
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Genkai,min_days,790.815
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Genkai,p50_days,790.815
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Genkai,avg_days,790.815
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz Genkai,max_days,790.815
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz VX,tokens,1.0
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz VX,min_days,1473.194
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz VX,p50_days,1473.194
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz VX,avg_days,1473.194
0x01ec946b3d4c8407521fdfc9d74677db10770eb3,CyberKongz VX,max_days,1473.194
0x01f47b3986bd0f4a74991150949e668611d2be51,CyberKongz VX,tokens,1.0
0x01f47b3986bd0f4a74991150949e668611d2be51,CyberKongz VX,min_days,1370.185
0x01f47b3986bd0f4a74991150949e668611d2be51,CyberKongz VX,p50_days,1370.185
0x01f47b3986bd0f4a74991150949e668611d2be51,CyberKongz VX,avg_days,1370.185
0x01f47b3986bd0f4a74991150949e668611d2be51,CyberKongz VX,max_days,1370.185
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genesis,tokens,1.0
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genesis,min_days,1061.11
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genesis,p50_days,1061.11
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genesis,avg_days,1061.11
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genesis,max_days,1061.11
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genkai,tokens,2.0
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genkai,min_days,790.813
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genkai,p50_days,790.813
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genkai,avg_days,790.813
0x01f496e86a28ba6366292ee80cd70378e33988dc,CyberKongz Genkai,max_days,790.813
0x0207c602ba7e3a691e693b75f74964123fc12be4,CyberKongz Genkai,tokens,4.0
0x0207c602ba7e3a691e693b75f74964123fc12be4,CyberKongz Genkai,min_days,790.879
0x0207c602ba7e3a691e693b75f74964123fc12be4,CyberKongz Genkai,p50_days,790.888
0x0207c602ba7e3a691e693b75f74964123fc12be4,CyberKongz Genkai,avg_days,790.888
0x0207c602ba7e3a691e693b75f74964123fc12be4,CyberKongz Genkai,max_days,790.897
0x0211b932def1bcd23cc110547a6ecc0dcf477b5f,CyberKongz VX,tokens,1.0
0x0211b932def1bcd23cc110547a6ecc0dcf477b5f,CyberKongz VX,min_days,1351.317
0x0211b932def1bcd23cc110547a6ecc0dcf477b5f,CyberKongz VX,p50_days,1351.317
0x0211b932def1bcd23cc110547a6ecc0dcf477b5f,CyberKongz VX,avg_days,1351.317
0x0211b932def1bcd23cc110547a6ecc0dcf477b5f,CyberKongz VX,max_days,1351.317
0x02228f25f26a56fdacb41de13e6014e316b20ac0,CyberKongz VX,tokens,1.0
0x02228f25f26a56fdacb41de13e6014e316b20ac0,CyberKongz VX,min_days,1352.158
0x02228f25f26a56fdacb41de13e6014e316b20ac0,CyberKongz VX,p50_days,1352.158
0x02228f25f26a56fdacb41de13e6014e316b20ac0,CyberKongz VX,avg_days,1352.158
0x02228f25f26a56fdacb41de13e6014e316b20ac0,CyberKongz VX,max_days,1352.158
0x02235fe5e5f3591435781a9b39b4b047310a02ef,CyberKongz Genkai,tokens,6.0
0x02235fe5e5f3591435781a9b39b4b047310a02ef,CyberKongz Genkai,min_days,0.806
0x02235fe5e5f3591435781a9b39b4b047310a02ef,CyberKongz Genkai,p50_days,3.3715
0x02235fe5e5f3591435781a9b39b4b047310a02ef,CyberKongz Genkai,avg_days,3.7368333333333332
0x02235fe5e5f3591435781a9b39b4b047310a02ef,CyberKongz Genkai,max_days,7.839
0x0236cb2dc5e393e4d4080b699b0e7f34a20a329d,CyberKongz Genkai,tokens,1.0
0x0236cb2dc5e393e4d4080b699b0e7f34a20a329d,CyberKongz Genkai,min_days,790.815
0x0236cb2dc5e393e4d4080b699b0e7f34a20a329d,CyberKongz Genkai,p50_days,790.815
0x0236cb2dc5e393e4d4080b699b0e7f34a20a329d,CyberKongz Genkai,avg_days,790.815
0x0236cb2dc5e393e4d4080b699b0e7f34a20a329d,CyberKongz Genkai,max_days,790.815
0x0237667063fb6fc44c8c5a65599f7ddf22a51577,CyberKongz VX,tokens,1.0
0x0237667063fb6fc44c8c5a65599f7ddf22a51577,CyberKongz VX,min_days,1454.487
0x0237667063fb6fc44c8c5a65599f7ddf22a51577,CyberKongz VX,p50_days,1454.487
0x0237667063fb6fc44c8c5a65599f7ddf22a51577,CyberKongz VX,avg_days,1454.487
0x0237667063fb6fc44c8c5a65599f7ddf22a51577,CyberKongz VX,max_days,1454.487
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Babies,tokens,1.0
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Babies,min_days,1383.221
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Babies,p50_days,1383.221
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Babies,avg_days,1383.221
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Babies,max_days,1383.221
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Genkai,tokens,1.0
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Genkai,min_days,790.807
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Genkai,p50_days,790.807
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Genkai,avg_days,790.807
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz Genkai,max_days,790.807
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz VX,tokens,1.0
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz VX,min_days,1381.851
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz VX,p50_days,1381.851
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz VX,avg_days,1381.851
0x023e33c1f52b0d4900736dc968f897e571662a85,CyberKongz VX,max_days,1381.851
0x02481c13e49bf5f59b129589d4e874eacb9fe1ea,CyberKongz VX,tokens,1.0
0x02481c13e49bf5f59b129589d4e874eacb9fe1ea,CyberKongz VX,min_days,8.281
0x02481c13e49bf5f59b129589d4e874eacb9fe1ea,CyberKongz VX,p50_days,8.281
0x02481c13e49bf5f59b129589d4e874eacb9fe1ea,CyberKongz VX,avg_days,8.281
0x02481c13e49bf5f59b129589d4e874eacb9fe1ea,CyberKongz VX,max_days,8.281
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Babies,tokens,5.0
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Babies,min_days,1011.652
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Babies,p50_days,1011.652
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Babies,avg_days,1011.6524000000002
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Babies,max_days,1011.653
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genesis,tokens,2.0
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genesis,min_days,1011.652
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genesis,p50_days,1011.6525
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genesis,avg_days,1011.6525
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genesis,max_days,1011.653
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genkai,tokens,12.0
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genkai,min_days,634.591
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genkai,p50_days,790.829
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genkai,avg_days,777.8100833333333
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz Genkai,max_days,790.84
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz VX,tokens,10.0
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz VX,min_days,107.928
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz VX,p50_days,539.727
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz VX,avg_days,520.338
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,CyberKongz VX,max_days,777.308
0x025042d3852c4cd8b369bbf30aaf53f08de655a8,CyberKongz Babies,tokens,1.0
0x025042d3852c4cd8b369bbf30aaf53f08de655a8,CyberKongz Babies,min_days,515.954
0x025042d3852c4cd8b369bbf30aaf53f08de655a8,CyberKongz Babies,p50_days,515.954
0x025042d3852c4cd8b369bbf30aaf53f08de655a8,CyberKongz Babies,avg_days,515.954
0x025042d3852c4cd8b369bbf30aaf53f08de655a8,CyberKongz Babies,max_days,515.954
0x025dd4e0334c6e65a9d05d69771123a82a3e6a89,CyberKongz VX,tokens,1.0
0x025dd4e0334c6e65a9d05d69771123a82a3e6a89,CyberKongz VX,min_days,47.502
0x025dd4e0334c6e65a9d05d69771123a82a3e6a89,CyberKongz VX,p50_days,47.502
0x025dd4e0334c6e65a9d05d69771123a82a3e6a89,CyberKongz VX,avg_days,47.502
0x025dd4e0334c6e65a9d05d69771123a82a3e6a89,CyberKongz VX,max_days,47.502
0x0263ccc29a96a9a2b9ea57f0d696c2797ff0bd9a,CyberKongz Genkai,tokens,1.0
0x0263ccc29a96a9a2b9ea57f0d696c2797ff0bd9a,CyberKongz Genkai,min_days,790.808
0x0263ccc29a96a9a2b9ea57f0d696c2797ff0bd9a,CyberKongz Genkai,p50_days,790.808
0x0263ccc29a96a9a2b9ea57f0d696c2797ff0bd9a,CyberKongz Genkai,avg_days,790.808
0x0263ccc29a96a9a2b9ea57f0d696c2797ff0bd9a,CyberKongz Genkai,max_days,790.808
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz Genkai,tokens,6.0
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz Genkai,min_days,638.444
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz Genkai,p50_days,663.0055
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz Genkai,avg_days,666.3565
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz Genkai,max_days,687.0
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz VX,tokens,1.0
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz VX,min_days,577.639
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz VX,p50_days,577.639
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz VX,avg_days,577.639
0x026e3cfa2825282f78e621fbfaf778f7f62c0fb6,CyberKongz VX,max_days,577.639
0x027747771ce20e60d24344e2a62a1377960cced0,CyberKongz Genkai,tokens,1.0
0x027747771ce20e60d24344e2a62a1377960cced0,CyberKongz Genkai,min_days,790.84
0x027747771ce20e60d24344e2a62a1377960cced0,CyberKongz Genkai,p50_days,790.84
0x027747771ce20e60d24344e2a62a1377960cced0,CyberKongz Genkai,avg_days,790.84
0x027747771ce20e60d24344e2a62a1377960cced0,CyberKongz Genkai,max_days,790.84
0x027a24e16d82d60742aefe7db59e25c1967080bc,CyberKongz Genkai,tokens,3.0
0x027a24e16d82d60742aefe7db59e25c1967080bc,CyberKongz Genkai,min_days,113.406
0x027a24e16d82d60742aefe7db59e25c1967080bc,CyberKongz Genkai,p50_days,365.706
0x027a24e16d82d60742aefe7db59e25c1967080bc,CyberKongz Genkai,avg_days,281.6933333333333
0x027a24e16d82d60742aefe7db59e25c1967080bc,CyberKongz Genkai,max_days,365.968
0x027cae2ed1a23350a751452e907b4120330f9762,CyberKongz VX,tokens,1.0
0x027cae2ed1a23350a751452e907b4120330f9762,CyberKongz VX,min_days,1495.617
0x027cae2ed1a23350a751452e907b4120330f9762,CyberKongz VX,p50_days,1495.617
0x027cae2ed1a23350a751452e907b4120330f9762,CyberKongz VX,avg_days,1495.617
0x027cae2ed1a23350a751452e907b4120330f9762,CyberKongz VX,max_days,1495.617
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Babies,tokens,1.0
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Babies,min_days,1438.275
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Babies,p50_days,1438.275
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Babies,avg_days,1438.275
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Babies,max_days,1438.275
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Genkai,tokens,1.0
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Genkai,min_days,790.807
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Genkai,p50_days,790.807
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Genkai,avg_days,790.807
0x028137184d55d4f8b615b96aa5abd60fa4eb221a,CyberKongz Genkai,max_days,790.807
0x028d581d5c68e443d8dac7ed4a8383adc10d148e,CyberKongz VX,tokens,1.0
0x028d581d5c68e443d8dac7ed4a8383adc10d148e,CyberKongz VX,min_days,690.965
0x028d581d5c68e443d8dac7ed4a8383adc10d148e,CyberKongz VX,p50_days,690.965
0x028d581d5c68e443d8dac7ed4a8383adc10d148e,CyberKongz VX,avg_days,690.965
0x028d581d5c68e443d8dac7ed4a8383adc10d148e,CyberKongz VX,max_days,690.965
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Babies,tokens,1.0
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Babies,min_days,1381.905
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Babies,p50_days,1381.905
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Babies,avg_days,1381.905
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Babies,max_days,1381.905
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Genkai,tokens,1.0
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Genkai,min_days,790.694
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Genkai,p50_days,790.694
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Genkai,avg_days,790.694
0x028fe2ff94af8f9e7a0ef0cadc719c155a530ccb,CyberKongz Genkai,max_days,790.694
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Babies,tokens,1.0
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Babies,min_days,1409.286
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Babies,p50_days,1409.286
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Babies,avg_days,1409.286
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Babies,max_days,1409.286
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Genkai,tokens,1.0
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Genkai,min_days,790.808
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Genkai,p50_days,790.808
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Genkai,avg_days,790.808
0x02954549a3e81884f020607d6a7d30eea96008ba,CyberKongz Genkai,max_days,790.808
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Babies,tokens,1.0
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Babies,min_days,1249.667
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Babies,p50_days,1249.667
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Babies,avg_days,1249.667
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Babies,max_days,1249.667
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genesis,tokens,1.0
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genesis,min_days,1249.667
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genesis,p50_days,1249.667
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genesis,avg_days,1249.667
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genesis,max_days,1249.667
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genkai,tokens,3.0
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genkai,min_days,790.817
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genkai,p50_days,790.817
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genkai,avg_days,790.817
0x0296afeefac62dd8e2e33f9493bfbcd16e65966b,CyberKongz Genkai,max_days,790.817
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Babies,tokens,5.0
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Babies,min_days,35.322
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Babies,p50_days,69.924
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Babies,avg_days,61.2924
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Babies,max_days,69.937
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Genkai,tokens,6.0
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Genkai,min_days,29.107
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Genkai,p50_days,63.842999999999996
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Genkai,avg_days,54.40016666666666
0x02b03cd631601ffcfc58652911fd2bd957cde7f6,CyberKongz Genkai,max_days,69.386
0x02b100e9c1ce9045a6f37339e745a837bc6125d9,CyberKongz VX,tokens,1.0
0x02b100e9c1ce9045a6f37339e745a837bc6125d9,CyberKongz VX,min_days,1499.838
0x02b100e9c1ce9045a6f37339e745a837bc6125d9,CyberKongz VX,p50_days,1499.838
0x02b100e9c1ce9045a6f37339e745a837bc6125d9,CyberKongz VX,avg_days,1499.838
0x02b100e9c1ce9045a6f37339e745a837bc6125d9,CyberKongz VX,max_days,1499.838
0x02b867af65e9779979141ece1d0b3e2fc1a932a3,CyberKongz Babies,tokens,1.0
0x02b867af65e9779979141ece1d0b3e2fc1a932a3,CyberKongz Babies,min_days,516.956
0x02b867af65e9779979141ece1d0b3e2fc1a932a3,CyberKongz Babies,p50_days,516.956
0x02b867af65e9779979141ece1d0b3e2fc1a932a3,CyberKongz Babies,avg_days,516.956
0x02b867af65e9779979141ece1d0b3e2fc1a932a3,CyberKongz Babies,max_days,516.956
0x02bca9c4d25f32a867efb1aff8b50b64c724f197,CyberKongz VX,tokens,1.0
0x02bca9c4d25f32a867efb1aff8b50b64c724f197,CyberKongz VX,min_days,375.014
0x02bca9c4d25f32a867efb1aff8b50b64c724f197,CyberKongz VX,p50_days,375.014
0x02bca9c4d25f32a867efb1aff8b50b64c724f197,CyberKongz VX,avg_days,375.014
0x02bca9c4d25f32a867efb1aff8b50b64c724f197,CyberKongz VX,max_days,375.014
0x02cfdaff6bc6e896f364f93a50559e3fd0a6ff1d,CyberKongz VX,tokens,1.0
0x02cfdaff6bc6e896f364f93a50559e3fd0a6ff1d,CyberKongz VX,min_days,1435.673
0x02cfdaff6bc6e896f364f93a50559e3fd0a6ff1d,CyberKongz VX,p50_days,1435.673
0x02cfdaff6bc6e896f364f93a50559e3fd0a6ff1d,CyberKongz VX,avg_days,1435.673
0x02cfdaff6bc6e896f364f93a50559e3fd0a6ff1d,CyberKongz VX,max_days,1435.673
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,CyberKongz Genkai,tokens,1.0
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,CyberKongz Genkai,min_days,790.841
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,CyberKongz Genkai,p50_days,790.841
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,CyberKongz Genkai,avg_days,790.841
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,CyberKongz Genkai,max_days,790.841
0x02e981c24094faad1793a800eee1f5e5e76f5136,CyberKongz Babies,tokens,1.0
0x02e981c24094faad1793a800eee1f5e5e76f5136,CyberKongz Babies,min_days,83.879
0x02e981c24094faad1793a800eee1f5e5e76f5136,CyberKongz Babies,p50_days,83.879
0x02e981c24094faad1793a800eee1f5e5e76f5136,CyberKongz Babies,avg_days,83.879
0x02e981c24094faad1793a800eee1f5e5e76f5136,CyberKongz Babies,max_days,83.879
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Babies,tokens,1.0
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Babies,min_days,28.002
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Babies,p50_days,28.002
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Babies,avg_days,28.002
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Babies,max_days,28.002
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Genesis,tokens,1.0
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Genesis,min_days,312.666
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Genesis,p50_days,312.666
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Genesis,avg_days,312.666
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz Genesis,max_days,312.666
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz VX,tokens,1.0
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz VX,min_days,472.948
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz VX,p50_days,472.948
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz VX,avg_days,472.948
0x02ee056393655a5e91f81b46697c31de9b4d8ad4,CyberKongz VX,max_days,472.948
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Babies,tokens,2.0
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Babies,min_days,64.889
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Babies,p50_days,64.8895
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Babies,avg_days,64.8895
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Babies,max_days,64.89
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Genesis,tokens,1.0
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Genesis,min_days,64.958
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Genesis,p50_days,64.958
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Genesis,avg_days,64.958
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz Genesis,max_days,64.958
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz VX,tokens,1.0
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz VX,min_days,64.887
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz VX,p50_days,64.887
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz VX,avg_days,64.887
0x02f92fb67ab4af0881d3266b9622a4641df16da2,CyberKongz VX,max_days,64.887
0x030289ebff65c22552a2a2f90eb5872f1b0a603e,CyberKongz Genkai,tokens,1.0
0x030289ebff65c22552a2a2f90eb5872f1b0a603e,CyberKongz Genkai,min_days,531.942
0x030289ebff65c22552a2a2f90eb5872f1b0a603e,CyberKongz Genkai,p50_days,531.942
